23.4326 -17.7547 -50 0 -4.93348 -9.3566 -4.76336 1.7012 -3.57252 -20.8397 2.38168 13.4395 13.1987 -7.4083 18.2227 -18.6485 21.0626 2.1405 31.8472 -26.1419 30.7377 16.3535 31.5939 -10.7881 
23.4326 17.7547 -50 0 -4.76336 -1.7012 -4.93348 9.3566 2.38168 -13.4395 -3.57252 20.8397 13.1987 7.4083 21.0626 -2.1405 18.2227 18.6485 30.7377 -16.3535 31.8472 26.1419 31.5939 10.7881 
41.3 -6.4 -50 0 -1.32 -6.03 -1.34 5.45 5.32 -18.89 7.47 15.52 23.77 -2.46 31.06 -11.28 33.84 1.72 43.51 -17.1 43.84 5.57 43.67 -3.12 
41.3 6.4 -50 0 -1.34 -5.45 -1.32 6.03 7.47 -15.52 5.32 18.89 23.77 2.46 33.84 -1.72 31.06 11.28 43.84 -5.57 43.51 17.1 43.67 3.12 
43.3503 0 -50 0 -1.37824e-15 -5.86914 -1.47755e-15 5.86914 6.8048 -15.9913 6.8048 15.9913 24.4122 0.08506 33.4322 -5.786 33.836 5.5924 45.6034 -8.02116 45.7837 6.48903 44.5219 -3.33464 
54.5 0 -50 0 -0.4253 -4.76336 -0.4253 4.76336 7.91058 -18.373 7.91058 18.373 21 0 35 -6 35 6 46 -9.5 46 9.5 46 0 
48.3143 -6.48998 -50 0 -0.4253 -7.57034 -0.8506 5.61396 6.97561 -20.1341 12.6739 15.0556 25.2052 -4.25764 33.5502 -12.5175 34.9127 0.936681 45.2429 -18.4757 44.3417 3.78527 45.4232 -2.61364 
48.3143 6.48998 -50 0 -0.8506 -5.61396 -0.4253 7.57034 12.6739 -15.0556 6.97561 20.1341 25.2052 4.25764 34.9127 -0.936681 33.5502 12.5175 44.3417 -3.78527 45.2429 18.4757 45.4232 2.61364 
0.12 -13.21 -50 0 -13.9498 -11.7383 -14.6303 -0.51036 -13.3544 -20.1592 -14.4602 12.8441 -6.55677 -7.23799 0.988281 -17.5195 2.12882 5.53493 10.6016 -26.3242 12.262 18.3079 10.6914 -5.83984 
0.12 13.21 -50 0 -14.6303 0.51036 -13.9498 11.7383 -14.4602 -12.8441 -13.3544 20.1592 -6.55677 7.23799 2.12882 -5.53493 0.988281 17.5195 12.262 -18.3079 10.6016 26.3242 10.6914 5.83984 
13.6089 -30.7328 -50 -0.00482938 -4.13281 -17.4297 -2.60547 -2.69531 -0.988281 -27.4023 2.51562 10.1523 3.91703 -11.4956 9.62227 -24.4389 13.5393 0.170306 22.9913 -28.7817 22.3952 16.5197 23.1616 -14.9017 
13.6089 30.7328 -50 0.00482938 -2.60547 2.69531 -4.13281 17.4297 2.51562 -10.1523 -0.988281 27.4023 3.91703 11.4956 13.5393 -0.170306 9.62227 24.4389 22.3952 -16.5197 22.9913 28.7817 23.1616 14.9017 
24.3161 -7.44896 -50 0 -5.01854 -7.99564 -4.93348 3.23228 -1.44602 -18.373 -1.78626 14.9706 14.8166 -2.72489 19.2445 -13.369 23.2887 7.87706 34.4017 -23.8428 34.3378 18.9263 34.518 -3.78527 
24.3161 7.44896 -50 0 -4.93348 -3.23228 -5.01854 7.99564 -1.78626 -14.9706 -1.44602 18.373 14.8166 2.72489 23.2887 -7.87706 19.2445 13.369 34.3378 -18.9263 34.4017 23.8428 34.518 3.78527 
-22.08 -18 -50 -4.44089e-16 -26.2265 -11.1755 -26.3166 -2.43339 -24.3477 -17.8789 -26.3166 6.84953 -21.5763 -9.67508 -17.809 -14.213 -14.6904 5.76803 -4.32602 -28.8401 -4.50627 21.2696 -4.86677 -10.5447 
-22.08 18 -50 4.44089e-16 -26.3166 2.43339 -26.2265 11.1755 -26.3166 -6.84953 -24.3477 17.8789 -21.5763 9.67508 -14.6904 -5.76803 -17.809 14.213 -4.50627 -21.2696 -4.32602 28.8401 -4.86677 10.5447 
-22.08 -9 -50 0 -25.2351 -8.92241 -25.4154 -0.630878 -24.9647 -15.4114 -25.3252 8.11129 -22.6215 -5.04702 -17.81 -12.41 -15.25 11.97 -6.18 -22.01 -5.43 22.12 -3.02 -4.62 
-22.08 9 -50 0 -25.4154 0.630878 -25.2351 8.92241 -25.3252 -8.11129 -24.9647 15.4114 -22.6215 5.04702 -15.25 -11.97 -17.81 12.41 -5.43 -22.12 -6.18 22.01 -3.02 4.62 
52.453 -10.7249 -50 0 -1.2759 -6.71974 -0.8506 5.86914 7.66066 -20.819 14.8004 16.5867 25.0927 -4.253 35.4278 -11.6396 36.9514 -0.450627 44.9726 -16.5831 45.1528 5.76803 44.7022 -6.7594 
52.453 10.7249 -50 0 -0.8506 -5.86914 -1.2759 6.71974 14.8004 -16.5867 7.66066 20.819 25.0927 4.253 36.9514 0.450627 35.4278 11.6396 45.1528 -5.76803 44.9726 16.5831 44.7022 6.7594 
54.5 -36 -50 0 -0.72 -12 -0.84 1.08 7.1921 -26.2854 13.3867 8.53516 24.7525 -10.7176 35.2755 -23.9737 40.9169 -8.74216 44.22 -30.85 44.7052 8.8559 48.3754 -19.5214 
54.5 36 -50 0 -0.84 -1.08 -0.72 12 13.3867 -8.53516 7.1921 26.2854 24.7525 10.7176 40.9169 8.74216 35.2755 23.9737 44.7052 -8.8559 44.22 30.85 48.3754 19.5214 
49.5 -20.51 -50 0 -1.44602 -9.01636 -1.36096 4.59324 7.02978 -21.9906 15.1407 14.205 25.0349 -8.00437 33.2948 -20.4367 35.3306 -3.39268 44.1943 -26.3122 42.8096 9.55329 43.6368 -9.47609 
49.5 20.51 -50 0 -1.36096 -4.59324 -1.44602 9.01636 15.1407 -14.205 7.02978 21.9906 25.0349 8.00437 35.3306 3.39268 33.2948 20.4367 42.8096 -9.55329 44.1943 26.3122 43.6368 9.47609 
26.4313 -36 -50 0 -3.23228 -15.0556 -3.31734 -3.06216 0.68048 -26.3686 6.88986 6.20938 14.5611 -11.7511 18.8188 -23.7576 22.9061 -2.38428 30.655 -28.6114 27.3981 12.9781 30.9105 -14.5611 
26.4313 36 -50 0 -3.31734 3.06216 -3.23228 15.0556 6.88986 -6.20938 0.68048 26.3686 14.5611 11.7511 22.9061 2.38428 18.8188 23.7576 27.3981 -12.9781 30.655 28.6114 30.9105 14.5611 
34.7525 -26.901 -50 0 -0.71875 -12.668 -0.449219 0.539062 5.03125 -25.3359 10.6441 10.4738 20.3047 -9.61328 24.6944 -20.3683 33.076 -2.88401 39.6552 -31.1834 37.3119 8.38166 40.2861 -12.6176 
34.7525 26.901 -50 0 -0.449219 -0.539062 -0.71875 12.668 10.6441 -10.4738 5.03125 25.3359 20.3047 9.61328 33.076 2.88401 24.6944 20.3683 37.3119 -8.38166 39.6552 31.1834 40.2861 12.6176 
35.8699 -19.9177 -50 0 -1.61719 -10.1523 0.71875 3.23438 1.89263 -21.4498 8.89453 13.6562 22.8203 -6.55859 26.3164 -17.4859 36.1403 -2.79389 40.1959 -25.866 39.4749 8.38166 40.9169 -8.29154 
35.8699 19.9177 -50 0 0.71875 -3.23438 -1.61719 10.1523 8.89453 -13.6562 1.89263 21.4498 22.8203 6.55859 36.1403 2.79389 26.3164 17.4859 39.4749 -8.38166 40.1959 25.866 40.9169 8.29154 
36.26 0 -50 0 -0.76554 -5.44384 -0.76554 5.44384 7.99564 -16.4166 7.99564 16.4166 21.7422 0.179688 30.0462 -9.01387 29.926 8.17257 42.1507 -9.96288 42.1507 9.96288 41.9984 0.180251 
-2.64407 -22.2342 -50.0001 -0.0696938 -12.759 -17.8626 -12.9291 -2.46674 -12.0785 -24.9226 -13.0992 11.9935 -9.67508 -11.3019 -2.73985 -19.4358 1.78821 1.78821 9.86096 -28.7721 10.4738 17.9672 9.43359 -8.89453 
-2.64407 22.2342 -50.0001 0.0696938 -12.9291 2.46674 -12.759 17.8626 -13.0992 -11.9935 -12.0785 24.9226 -9.67508 11.3019 1.78821 -1.78821 -2.73985 19.4358 10.4738 -17.9672 9.86096 28.7721 9.43359 8.89453 
-11.99 -18 -50 -8.32667e-17 -16.7568 -14.9706 -16.7568 -2.04144 -16.8419 -23.3915 -16.7568 12.759 -14.5554 -9.93194 -4.77665 -18.3856 -4.14577 4.86677 2.88401 -30.3723 3.69514 21.9005 3.69514 -9.01254 
-11.99 18 -50 8.32667e-17 -16.7568 2.04144 -16.7568 14.9706 -16.7568 -12.759 -16.8419 23.3915 -14.5554 9.93194 -4.14577 -4.86677 -4.77665 18.3856 3.69514 -21.9005 2.88401 30.3723 3.69514 9.01254 
-11.99 -9 -50 0 -17.7775 -9.10142 -17.3522 -0.08506 -17.1821 -17.2672 -17.3522 11.313 -13.9561 -5.30845 -7.75078 -14.4201 -5.58777 7.66066 2.25313 -28.3895 2.16301 21.3597 2.61364 -5.22727 
-11.99 9 -50 0 -17.3522 0.08506 -17.7775 9.10142 -17.3522 -11.313 -17.1821 17.2672 -13.9561 5.30845 -5.58777 -7.66066 -7.75078 14.4201 2.16301 -21.3597 2.25313 28.3895 2.61364 5.22727 
-11.9868 0 -50 -9.98821e-18 -17.7775 -5.35878 -17.7775 5.35878 -17.6925 -14.8004 -17.6925 14.8004 -13.9561 0 -8.0483 -13.2711 -7.10648 11.9868 -2.20222 -23.1084 -0.940266 22.8558 1.91217 -2.93168e-16 
-8.22014 -36 -50 -1.19696e-16 -15.9922 -23.4492 -16.2576 -7.30679 -10.4738 -34.0611 -16.1614 10.6325 -12.5005 -16.9528 -8.03747 -26.4871 -3.49127 -3.74672 7.86191 -31.1658 8.25983 16.7751 8.75449 -16.7215 
-8.22014 36 -50 1.19696e-16 -16.2576 7.30679 -15.9922 23.4492 -16.1614 -10.6325 -10.4738 34.0611 -12.5005 16.9528 -3.49127 3.74672 -8.03747 26.4871 8.25983 -16.7751 7.86191 31.1658 8.75449 16.7215 
14.0417 -36 -50 -2.08167e-17 -4.67188 -17.0703 -3.50391 -3.41406 -2.06641 -29.8281 1.34766 8.98438 4.85371 -11.3253 8.51528 -26.2271 13.2838 -1.02183 23.2467 -28.6114 23.4599 11.8156 22.3952 -15.2424 
14.0417 36 -50 2.08167e-17 -3.50391 3.41406 -4.67188 17.0703 1.34766 -8.98438 -2.06641 29.8281 4.85371 11.3253 13.2838 1.02183 8.51528 26.2271 23.4599 -11.8156 23.2467 28.6114 22.3952 15.2424 
37.3246 11.2226 -50 0 -2.1265 -3.23228 -1.87132 9.61178 7.6554 -15.3959 7.31516 20.3293 24.0983 5.10917 33.0393 -0.425764 30.059 14.0502 44.3417 -5.22727 44.3417 21.54 44.6121 4.68652 
37.3246 -11.2226 -50 0 -1.87132 -9.61178 -2.1265 3.23228 7.31516 -20.3293 7.6554 15.3959 24.0983 -5.10917 30.059 -14.0502 33.0393 0.425764 44.3417 -21.54 44.3417 5.22727 44.6121 -4.68652 
37.3186 -4.62255 -50 0 -1.4476 -5.02402 -1.4476 5.36463 4.08249 -17.9762 4.34126 16.2602 22.9061 -0.681223 29.9579 -10.1198 32.0175 3.91703 43.1725 -16.6048 44.1948 5.74504 42.969 -1.76927 
37.3186 4.62255 -50 0 -1.4476 -5.36463 -1.4476 5.02402 4.34126 -16.2602 4.08249 17.9762 22.9061 0.681223 32.0175 -3.91703 29.9579 10.1198 44.1948 -5.74504 43.1725 16.6048 42.969 1.76927 
44.7022 -12.6176 -50 0 -1.7012 -7.05998 -1.44602 5.5289 6.7594 -19.9177 10.3773 14.2901 25.2628 -5.5289 32.009 -13.9374 35.4236 -1.87336 43.1701 -21.1795 42.7467 6.47162 43.8911 -6.30878 
44.7022 12.6176 -50 0 -1.44602 -5.5289 -1.7012 7.05998 10.3773 -14.2901 6.7594 19.9177 25.2628 5.5289 35.4236 1.87336 32.009 13.9374 42.7467 -6.47162 43.1701 21.1795 43.8911 6.30878 
-39.1276 -19.3086 -50.002 -0.797344 -41.5546 -8.8559 -41.8952 -1.70306 -39.7664 -14.8166 -40.4476 5.53493 -38.0633 -8.94105 -32.3822 -19.647 -28.952 5.19432 -16.7338 -29.016 -15.257 21.8463 -14.3249 -8.76527 
-39.1276 19.3086 -50.002 0.797344 -41.8952 1.70306 -41.5546 8.8559 -40.4476 -5.53493 -39.7664 14.8166 -38.0633 8.94105 -28.952 -5.19432 -32.3822 19.647 -15.257 -21.8463 -16.7338 29.016 -14.3249 8.76527 
-42.41 -5.07 -50.02 -2.88 -47 -2.42 -47 0.64 -47 -5.57 -47 5.02 -42.53 -3.35 -37.59 -11.06 -36.58 5.4 -23.82 -25.27 -23.76 21.04 -13.55 -2.94 
-42.41 5.07 -50.02 2.88 -47 -0.64 -47 2.42 -47 -5.02 -47 5.57 -42.53 3.35 -36.58 -5.4 -37.59 11.06 -23.76 -21.04 -23.82 25.27 -13.55 2.94 
-35.8177 0 -50 -6.21725e-15 -41.408 -2.31597 -41.408 2.31597 -41.1133 -7.70605 -41.0709 7.26471 -36.5579 0.174726 -32.3139 -9.82459 -31.7654 8.4783 -21.0295 -21.4463 -21.5236 22.1444 -11.9913 -4.88498e-15 
-43.8438 -15.3333 -50.2326 -5.43056 -46.9583 -5.67014 -44.6413 -2.02474 -44.7948 -12.0623 -45.268 4.72981 -42.2022 -7.3414 -37.1973 -16.2774 -34.3359 3.32444 -20.737 -28.3182 -19.9027 21.4049 -14.1033 -6.9299 
-43.8438 15.3333 -50.2326 5.43056 -44.6413 2.02474 -46.9583 5.67014 -45.268 -4.72981 -44.7948 12.0623 -42.2022 7.3414 -34.3359 -3.32444 -37.1973 16.2774 -19.9027 -21.4049 -20.737 28.3182 -14.1033 6.9299 
